ID,kingdom,phylum,class,order,family,genus,binom,qualifier,qualifierNumber
180eb7e1d622fc0d0df57adbf5c4160fc8850902,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma psammopus,aff,1.0
35009af3fb08c8eecb2a93bee2dcf3d7a0e87737,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus xanthodermus,aff,2.0
e1766bb78c0925ab2485cb918d7a37d797afb31a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus xanthodermus,aff,2.0
e33e947260be6c6f5916016eb66488c05050f966,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius athabascus,aff,2.0
9b020cf8b5aec82a9f30209e065a25f1bc722e58,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius casimirii,aff,2.0
fc6d2db5304edeb55b63f3a3e78024b8b2905ffc,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius casimirii,aff,2.0
834dcb02fa318c32acfb5e2fea8bb5718cfaf127,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius casimirii,aff,2.0
a0b58738002b64f14cf593c66047bac82f047e74,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius casimirii,aff,2.0
31700f0b525a5fe9b90e1ae00f571ae2ead09d1e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius distortus,aff,2.0
f19a6b996fc99c8b8bb1c4971e371ffe5b6f418e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
3230941757e5ee9c1696a3ed9a5f72b0b7896b9a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
3962776f584ded8b2d12a143b28dbde1e36e79db,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
4813a768e57c1b74f42f983bff5e19f65015a9c3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
63dd9ffa46b523c1b1b613fe7b5c1678104b287d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
a9b33362dc62bf15f59816bc61ce04c77fcf9dbc,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
d5534d243c2180a9d388539787aa6140d365b764,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
de6a6faafe5e5e0242b433eafc0ac1a739ded2ea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fagetorum,aff,2.0
c0dd5dbd2b4564b99f4ad209ceb4c8dac03799b6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
8b83ce9c5158d3960eb16875a7d595b7e930ea6b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
12bada03bf5de1651ed05fe80f3cb740fd774418,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
afcb2f48d7ff0d88bdacdc6762c33a4f65f9bca5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
2d3c53a2cdb904d27ccbb74a093bc7edda53b138,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
2e582ad8bf1fa23bee06c0c72e0040223116d1aa,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
4fe5a15c2cf866caf58a798d470375c59246ccbc,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
55a3f48d16943b8c38d678b2e42d2e5c85f439f3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
a56f077efa9e9cf883343cef880b4f820e70dabe,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
e4bfc965d977893b138e3835b5b4e7fc5845e7c8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
f10cb55e5844f6aeead71f305105d214cb7c6282,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
89fa258da0e1454ba1bf1653e3231eb5c998c50e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
543b0fa9d2ababca9637858cec07cddbe7a6edb9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
86a00d36d71dfd8f3dbfc960532cf09fa0872019,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
1cefea89a155232ba406e3c824a96c3ad06a9cfe,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius fuscodiscus,aff,2.0
2b37dc2b767cb16215026c3583c2bfaeb325ee0c,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius gentilis,aff,2.0
2da22efb006e2efe12af1f2657762c1f42d910be,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius laetus,aff,2.0
e389140f6b379d54cee705cc5f22b4dccfde9923,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius pallidostriatus,aff,2.0
e8a01b864d2740c02108a356c5f3c74b4706ce98,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius pallidostriatus,aff,2.0
3889ec2b6bce7ae838b310d682bf4189edf74a83,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
9f01a174999e64978c668909d01ac382a27830b9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
258a008615aa51f75491b88bbe61a6b9d274ce49,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
320cdf8a78313163ae7b0e579c304bb2b721100f,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
ba941e3b8c178aba0cdddd846c8611b285f8eed1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
1aecc2aa78d4c162ab4ca84872ebde1a98e53e39,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
91dde676f536cbfe73212dee43cc11bab5a2bc02,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
87cebea26759f90b649ba3391a520f067cdd79d4,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
f91639feb9bd6ca936396f5a566463bd60328909,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
26bbf9d80e1e174c8796c9abc52c9ebd351ea24b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
8f8e1745974a2f10bc0aab1cc78ca86b6216e6a6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
48ec24cdde2c5c058cad8e85c3b58d4941ff97db,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius parvannulatus,aff,2.0
dfff3e41fe8ae49fb724da1795024f3ee7fec2a4,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius poirieri,aff,2.0
1f2f8190ee07805bd4817ebc5a48ebe503f34f71,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius suberi,aff,2.0
3a959492defa23204bef8cbb8aaa60a9be023702,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
54b83598e9f6615c267ea7706268433c210504c2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
4b908d006240c335432ce7826b295c6ac909f6e0,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
8b1dfed9a11588f4b8419ca168e11fb65a18b9ce,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
c907dbec7a634caa20535cb0551dece8eff7a6cf,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
05f1b4560b82f6c6568724542265adf92f315d21,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
1508f259d986b79d00106104a3b9cdf9eeeb392a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
f84e9b545de881ad9d9343d37b4e828fe7589f47,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
381148259a3529ccd7e904fea2a17c7cd3f862e6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
6e3f9f697187e044d6f41434074faa911d6cd82a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
e91e1d92573b7629b1de50ddee686c7a0a543d07,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
a2e062ca3f1ccf5195de9dc733c01605d61ecd37,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
dc9041f38e09fa6dc1806ccfce5bc1c9139a93a6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
dc571221100e1f0f23e8e1ae0edc8efc8b9cd649,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
07ab11fe1b162f7461d66c4c332765442b48a5bb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
bc57f683069cb90862469edd9b75609c0e60a13a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
1c77cd83868597b43b740586a642ae3dfcf08647,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
1801869bb90cb6abb46cd5026fa421815061c989,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
04e864a3bd510eb781cf8247921093cf19bcf2d8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
3ea20ab3f6b89290fd6e959fb13a766de775242a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
3570abf845468c2b2f4aeb7b85bded399fed9dca,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
b18b05fdf22487a8f3798a39d50dbda181f8e5a1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
046dc0bcd78f2a8b18ca4864b857b1e8df955f0a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
97fbf37af9022f30c21201fd147277deb276b9e9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
ba1e58000a9e4f3c873831aa346d9b24d17cf8d5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
fe6b8497f7d0150a71c5d8c73ab0cb7eece5e215,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
27a3cc60a09bdb26dd91d6a45d434aed2810c9c8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
098a63f1d74f51c1a57451f2c62fb8ed2b0a829d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
498ce7da0bf0bb2cd73805196a3ae044e0628756,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
4689a63719087f1a58dd061f17a346e86d5f9b5a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
26f783f808b3bf715b76fa5635b003c24d56bea2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
08a7064bd13dc52f2d099843f4f17c8d9a96fb0b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
1544c6455a046bdcdf756ba04f539a8a15c56122,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
92c442b125a3b36321eda4bc896aa2e56866ec18,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
3ed43384b7c9735d4f032252cb5b4fadc27234bc,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
4c522b9d14303060cc0bbc633fdc0a81612960b2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
d8e92bdbaa392a613b20fe7c71dc764d1889d838,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
875d22fe0d6255c882c0105041c183f7700371d2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
e54f522b7ad8aeea211e94296fdff99f679956f3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
adc002ed0c5ef2440fccd44ac7bd477f946e60b0,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tabularis,aff,2.0
4216fe8765bdcfd7a89d807f5a4db1bf11567786,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
395d2dceb36181701a8cfdb70c00d144de839594,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
3c498f7a89cbaf30902a9cb52e46646da5d746a1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
b0e6f44efb61f1ce4d0a93edab1c81d316002369,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
310978b299d91269ead0e41aab8958ea980f295c,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
0c318b8f876bba65e60111572fe13d671c9cc993,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
efa62e152fb076a24c0fbe3db9da0c91ebe67202,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
6a15fdbc5ca4a7e93b433e9997c605858a6019ab,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
095247aecd6e774e79908dcfa9328a6f8e4e0a16,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina atkinsoniana,aff,2.0
339d867be0ef71c926d9ea3f63c3b2288ef6fcf5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
1ecc65998abea4d267fc8b1b8925895ff35e9bbf,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
2733a1e04b6b8d422709cb6856c26f4aebcd56e7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
33c2614c37d6ddbf9aae124853fb1a6ea6e950e6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
58abeb159b981786272b960b26e33333e4940b89,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
5fc90b988675b4c622b58fed3e6bd20058774826,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
624ea28fb15537edab33de3a3b9e3793ae50123e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
90f780039f9416b24eefd00802848d16104995cd,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
aecb1922c09c202036280019f64b520a5d39edac,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
c25d069e2d8f2e2ee66775390b75e00dc9aeceb5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
ef6e5992de7f8820c567ae967cf039ed09638153,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
0f6e357a4463248e793499da2958fb17f35d5ab0,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
3b91ca26102674c47618effecdc3008235b416c8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
48f39dd934633c8ea0df9f77ba399240ecce4863,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
6bf08015139344b8dbfbc816a38194ac45fe63eb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
75dac78a6ab0d0c3b171e7d2b8c577a44600bb23,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
77aec5ea76c6aaf638c5fa2cdac8829e51930c48,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
953932fcdc86e91b5c173ce41ce2c8370afeb96a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
9ce46f929f3e14d8f525249adc46eb4da1a48fd6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
a9310fecde6ab89c8ce039e74ebb0072f6e62224,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
f75a1c1f2f6bcb8a2cacc556da74fa7ae5375dd9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
e27557f381c6f1dbeefd52e8823fbf95f07b710e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
6f0048efb2f5dffbff1aec793280a8dfba4305d2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
878a9e720ab79213fcaf4a26e9771d03e5205dec,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus aquosus,aff,2.0
469ec7c298ab1ad3ca106a5ac90488f7ef1abc71,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma myosotis,aff,2.0
4c2e3c03f2f2f21bc9ccf29c0050206148ee39bb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma myosotis,aff,2.0
086bfa8912f20102ea93126ce9d883a76c425258,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
62365e3a85266659928f8fcc087ec3fe4536f05e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
5a6e6fa7e0d2749e1e586bff0f467fbbf1ec06f8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
6e2cfbf00cea5943c2595fa1d46e88a647595fec,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
de0ea9b4d60d36bd099e1a8324ff6df1f4d68238,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
482b39d380f8650ce1d63d7e545b6b181de9d639,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
0ff7a27bf7a1909ee60f2eecad50c554b8125eb1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
1f6c58dbda56d700d5d56de0ca20be10be2cada6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
2ae5cfdd142714386c9a2f6ddd3110f03ddbe166,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
6f47ca5a8134a1cfae606000f118559db1af4480,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
8bdf1515b62543c594c3335cca21acbeb76d71a1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
cb681cc7cbee42bab69140e343ce1c05670db3ab,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
46c275c58001bf55028fd839bcdc8e2c43575c05,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
6176738744941d56dd18aa62602884f039020331,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
84b835dd3e29f9afaebafa1e8b0d65115dc1c8de,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
c61ff628aad47fc2e847d5d4050b2da3150a7b6c,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
19cc6250aae1e3117df8bc2152c95bb534fb7358,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
1e10a214c33acaa058025198484e3955356fb4f0,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
6958afa0eb506807a11c1c03e2d84c70201b394e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
700a8b9c8ea686de40d4d9bba11036507e02868d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
7111d3662ff2bf639914ce1584fb9b20437ef5df,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
856762806805ae1ef4449b5a4090d064264e4adb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
87b100f01ffbc361eb73fdc7991a4e14f1a10f2b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
e728e4323cf70a3c9fb244c4fd930fd0c12665aa,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
eae9f6478e4fb521d63e51d4bec9c83cf3050878,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
09c1bd535e8111d3225177f967352004f3ce5b1d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
d54c9aa4477ab6b25457af1ec0510f66ff6c6b2d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
f3929fe1ddfe5d35c916fbc3582532f6438553c9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
068efb38e615b3f66abf01f3ad0990a08ebe434a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
18d7aa01077ea37f59687eff58a09a2d18dd207d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
23c6a61f8a56289dfac0194dedbdb43b77195300,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,aff,2.0
